Dato;Track;Race Number;Distance;Surface;Prize money;Starting position;Jockey;Jockey weight;Country;Horse age;TrainerName;Race time;Path;Final place;FGrating;Odds;RaceType;HorseId;JockeyId;TrainerID
09.09.2018;Sha Tin;4;1400;Gress;690000;7;K Teetan;59;Australia;5;AS Cruz;82,13;1;1;117;3,7;Handicap;22778;8652;6684
01.10.2018;Sha Tin;4;1400;Gress;920000;7;K C Leung;53;Australia;5;AS Cruz;82,72;2;6;109;3,2;Handicap;22778;8656;6684
13.10.2018;Sha Tin;5;1400;Gress;920000;8;H T Mo;49;Australia;5;AS Cruz;82,49;0;6;104;5,7;Handicap;22778;8657;6684
10.11.2018;Sha Tin;5;1400;Gress;920000;10;M F Poon;51;Australia;5;AS Cruz;82,93;1;9;104;6,4;Handicap;22778;8658;6684
25.11.2018;Sha Tin;2;1400;Gress;690000;3;K Teetan;59;Australia;5;AS Cruz;82,91;0;1;117;3,4;Handicap;22778;8652;6684
09.12.2018;Sha Tin;1;1400;Gress;920000;10;K Teetan;54;Australia;5;AS Cruz;83,42;0;9;102;8,4;Handicap;22778;8652;6684
23.12.2018;Sha Tin;5;1400;Gress;920000;5;K Teetan;54;Australia;5;AS Cruz;83,93;4;11;111;4,8;Handicap;22778;8652;6684
06.01.2019;Sha Tin;6;1400;Gress;920000;1;K Teetan;54;Australia;6;AS Cruz;82,82;1;7;111;6,8;Handicap;22778;8652;6684
23.01.2019;Happy Valley;5;1650;Gress;920000;5;M F Poon;52;Australia;6;AS Cruz;102,56;1;12;99;38;Handicap;22778;8658;6684
07.02.2019;Sha Tin;6;1400;Gress;920000;7;H T Mo;52;Australia;6;AS Cruz;83,54;1;8;100;13;Handicap;22778;8657;6684
07.07.2019;Sha Tin;7;1400;Gress;920000;11;H T Mo;50;Australia;6;AS Cruz;84,21;0;11;81;12;Handicap;22778;8657;6684
08.09.2019;Sha Tin;1;1200;Dirt;725000;10;A Domeyer;60;Australia;6;AS Cruz;71,89;3;9;88;11;Handicap;22778;8881;6684
20.10.2019;Sha Tin;1;1400;Gress;725000;14;K Teetan;58;Australia;6;AS Cruz;83,75;4;13;95;13;Handicap;22778;8652;6684
15.12.2019;Sha Tin;2;1400;Gress;725000;1;K Teetan;59;Australia;6;AS Cruz;82,57;0;5;104;18;Handicap;22778;8652;6684
05.01.2020;Sha Tin;4;1400;Gress;725000;12;Joao Moreira;59;Australia;7;AS Cruz;83,07;1;1;112;13;Handicap;22778;8443;6684
02.02.2020;Sha Tin;1;1200;Gress;967000;4;Joao Moreira;53;Australia;7;AS Cruz;70,28;1;1;112;5,9;Handicap;22778;8443;6684
23.02.2020;Sha Tin;3;1200;Gress;967000;13;C Y Ho;55;Australia;7;AS Cruz;70,04;2;3;113;49;Handicap;22778;8659;6684
16.09.2017;Sha Tin;5;1650;Dirt;880000;9;K Teetan;56;Australia;6;CW Chang;99,96;2;3;112;8,9;Handicap;22779;8652;6696
08.10.2017;Sha Tin;7;1650;Dirt;880000;9;Olivier Doleuze;56;Australia;6;CW Chang;101,56;4;11;108;17;Handicap;22779;8449;6696
01.11.2017;Sha Tin;5;1650;Dirt;880000;9;Olivier Doleuze;56;Australia;6;CW Chang;101,28;0;12;97;41;Handicap;22779;8449;6696
19.11.2017;Sha Tin;2;1800;Dirt;880000;1;Olivier Doleuze;55;Australia;6;CW Chang;110,54;0;12;96;29;Handicap;22779;8449;6696
03.09.2017;Sha Tin;2;1600;Gress;660000;4;C Y Ho;56;Australia;7;C Fownes;96,54;1;4;106;68;Handicap;22780;8659;6529
20.09.2017;Happy Valley;3;1800;Gress;660000;10;Joao Moreira;58;Australia;7;C Fownes;110,93;2;8;109;3,3;Handicap;22780;8443;6529
08.10.2017;Sha Tin;2;2000;Gress;660000;10;Joao Moreira;58;Australia;7;C Fownes;123,96;3;3;110;8,3;Handicap;22780;8443;6529
18.10.2017;Happy Valley;4;1800;Gress;660000;5;Brett Prebble;56;Australia;7;C Fownes;111,06;2;4;102;8,4;Handicap;22780;8453;6529
29.10.2017;Happy Valley;1;2200;Gress;660000;6;Z Purton;59;Australia;7;C Fownes;139;2;3;107;4,8;Handicap;22780;8650;6529
22.11.2017;Happy Valley;2;2200;Gress;660000;1;Olivier Doleuze;55;Australia;7;C Fownes;138,81;2;5;101;13;Handicap;22780;8449;6529
27.12.2017;Happy Valley;1;1800;Gress;660000;7;Joao Moreira;55;Australia;7;C Fownes;111,13;6;1;111;5,3;Handicap;22780;8443;6529
07.01.2018;Sha Tin;2;1800;Dirt;660000;9;Joao Moreira;57;Australia;8;C Fownes;109,18;7;3;110;9,9;Handicap;22780;8443;6529
21.01.2018;Sha Tin;2;2000;Gress;660000;3;Joao Moreira;57;Australia;8;C Fownes;124,7;1;4;105;6,3;Handicap;22780;8443;6529
14.02.2018;Happy Valley;1;1800;Gress;660000;3;Joao Moreira;57;Australia;8;C Fownes;111,52;0;3;106;4,1;Handicap;22780;8443;6529
25.02.2018;Sha Tin;3;2000;Gress;660000;5;Joao Moreira;57;Australia;8;C Fownes;124,25;3;4;109;5,7;Handicap;22780;8443;6529
07.03.2018;Happy Valley;1;1800;Gress;660000;8;U Rispoli;57;Australia;8;C Fownes;110,81;3;9;107;12;Handicap;22780;8662;6529
21.03.2018;Happy Valley;1;2200;Gress;660000;4;U Rispoli;56;Australia;8;C Fownes;140,09;3;1;108;17;Handicap;22780;8662;6529
12.05.2018;Sha Tin;2;2200;Gress;660000;5;C Wong;54;Australia;8;C Fownes;137,45;5;6;106;7,2;Handicap;22780;8774;6529
12.09.2018;Happy Valley;1;1800;Gress;690000;6;Z Purton;60;Australia;8;C Fownes;111,79;0;6;105;6,5;Handicap;22780;8650;6529
26.09.2018;Happy Valley;2;1800;Gress;690000;11;U Rispoli;59;Australia;8;C Fownes;113,46;5;12;96;25;Handicap;22780;8662;6529
07.10.2018;Sha Tin;1;1800;Gress;690000;2;K Teetan;57;Australia;8;C Fownes;109,88;1;6;103;29;Handicap;22780;8652;6529
18.10.2018;Happy Valley;4;1800;Gress;690000;10;K Teetan;55;Australia;8;C Fownes;110,85;0;4;104;28;Handicap;22780;8652;6529
31.10.2018;Sha Tin;1;1650;Dirt;690000;12;K Teetan;55;Australia;8;C Fownes;100,24;3;3;107;17;Handicap;22780;8652;6529
10.11.2018;Sha Tin;1;2000;Gress;690000;6;A Badel;54;Australia;8;C Fownes;124,23;2;6;101;6,5;Handicap;22780;8665;6529
02.12.2018;Sha Tin;1;1800;Dirt;690000;5;Z Purton;54;Australia;8;C Fownes;109,33;4;5;105;6,7;Handicap;22780;8650;6529
26.12.2018;Happy Valley;3;1800;Gress;690000;2;K Teetan;53;Australia;8;C Fownes;111,51;2;6;100;17;Handicap;22780;8652;6529
12.01.2019;Sha Tin;2;1800;Gress;690000;13;M Chadwick;52;Australia;9;C Fownes;109,52;1;2;102;20;Handicap;22780;8663;6529
23.01.2019;Happy Valley;1;2200;Gress;690000;10;M Chadwick;54;Australia;9;C Fownes;137,56;1;2;103;11;Handicap;22780;8663;6529
02.02.2019;Sha Tin;2;1800;Dirt;690000;12;M Chadwick;53;Australia;9;C Fownes;109,44;0;1;106;22;Handicap;22780;8663;6529
20.02.2019;Happy Valley;2;1800;Gress;690000;12;M Chadwick;57;Australia;9;C Fownes;112,09;4;10;100;20;Handicap;22780;8663;6529
06.03.2019;Happy Valley;1;1800;Gress;690000;2;M Chadwick;58;Australia;9;C Fownes;111,92;2;8;101;13;Handicap;22780;8663;6529
20.03.2019;Happy Valley;1;1650;Gress;690000;4;C Schofield;56;Australia;9;C Fownes;101,09;5;9;104;38;Handicap;22780;8655;6529
10.09.2017;Sha Tin;5;1400;Gress;880000;2;M L Yeung;53;Australia;6;A Lee;82,54;0;4;117;7,2;Handicap;22781;8661;6695
24.09.2017;Sha Tin;6;1200;Dirt;880000;2;M L Yeung;54;Australia;6;A Lee;71,12;3;6;107;6,9;Handicap;22781;8661;6695
14.10.2017;Sha Tin;5;1400;Gress;880000;3;M L Yeung;53;Australia;6;A Lee;82,47;0;2;110;6,4;Handicap;22781;8661;6695
05.11.2017;Sha Tin;6;1400;Gress;880000;3;M L Yeung;52;Australia;6;A Lee;82,61;0;8;103;6,5;Handicap;22781;8661;6695
26.11.2017;Sha Tin;2;1200;Gress;880000;11;H T Mo;50;Australia;6;A Lee;69,9;1;7;103;20;Handicap;22781;8657;6695
13.12.2017;Happy Valley;2;1200;Gress;880000;9;M F Poon;49;Australia;6;A Lee;70,88;4;7;102;7,1;Handicap;22781;8658;6695
03.09.2017;Sha Tin;7;1000;Gress;1310000;2;C Y Ho;54;Irland;3;C Fownes;57,7;0;9;108;40;Handicap;22782;8659;6529
16.09.2017;Sha Tin;8;1200;Gress;1310000;4;C Y Ho;55;Irland;3;C Fownes;70,19;0;9;106;55;Handicap;22782;8659;6529
02.09.2018;Sha Tin;6;1400;Gress;920000;9;C Wong;54;Irland;4;C Fownes;83,12;4;8;109;38;Handicap;22782;8774;6529
12.09.2018;Happy Valley;5;1650;Gress;920000;8;C Y Ho;57;Irland;4;C Fownes;101,59;4;10;116;24;Handicap;22782;8659;6529
03.10.2018;Happy Valley;4;1200;Gress;920000;7;U Rispoli;57;Irland;4;C Fownes;71,27;2;7;111;20;Handicap;22782;8662;6529
13.10.2018;Sha Tin;4;1200;Dirt;920000;10;C Y Ho;54;Irland;4;C Fownes;69,37;0;6;111;24;Handicap;22782;8659;6529
02.12.2018;Sha Tin;5;1200;Dirt;920000;1;U Rispoli;55;Irland;4;C Fownes;69,13;0;7;108;10;Handicap;22782;8662;6529
08.05.2019;Sha Tin;2;1200;Dirt;920000;7;Z Purton;55;Irland;5;C Fownes;71,21;1;9;102;4,7;Handicap;22782;8650;6529
26.05.2019;Sha Tin;5;1400;Gress;920000;14;C Y Ho;54;Irland;5;C Fownes;84,45;3;12;100;45;Handicap;22782;8659;6529
08.06.2019;Sha Tin;1;1200;Gress;920000;11;C Y Ho;53;Irland;5;C Fownes;69,97;1;7;101;32;Handicap;22782;8659;6529
07.07.2019;Sha Tin;3;1400;Gress;690000;3;C Y Ho;60;Irland;5;C Fownes;83,72;2;7;103;16;Handicap;22782;8659;6529
11.10.2017;Happy Valley;8;1200;Gress;1310000;1;C Schofield;57;New Zealand;4;D Hall;71,21;0;12;112;44;Handicap;22784;8655;6519
25.10.2017;Happy Valley;7;1650;Gress;1310000;5;M F Poon;53;New Zealand;4;D Hall;101,34;3;11;112;68;Handicap;22784;8658;6519
08.11.2017;Happy Valley;5;1200;Gress;1310000;6;C Y Ho;56;New Zealand;4;D Hall;70,88;0;10;111;99;Handicap;22784;8659;6519
06.12.2017;Happy Valley;6;1000;Gress;1310000;3;K Teetan;54;New Zealand;4;D Hall;58,23;0;12;102;99;Handicap;22784;8652;6519
27.12.2017;Happy Valley;6;1000;Gress;1310000;1;C Y Ho;52;New Zealand;4;D Hall;58,81;0;12;89;99;Handicap;22784;8659;6519
06.05.2018;Sha Tin;8;1000;Gress;1310000;14;M F Poon;51;New Zealand;5;D Hall;58,18;0;14;74;99;Handicap;22784;8658;6519
13.10.2018;Sha Tin;6;1200;Gress;920000;4;M F Poon;57;New Zealand;5;D Hall;70,38;1;11;109;99;Handicap;22784;8658;6519
10.11.2018;Sha Tin;3;1200;Dirt;920000;6;C Murray;59;New Zealand;5;D Hall;71,44;2;12;100;99;Handicap;22784;8670;6519
05.12.2018;Happy Valley;5;1650;Gress;1104000;11;Yutaka Take;55;New Zealand;5;D Hall;101,14;2;6;110;99;Handicap;22784;8490;6519
23.12.2018;Sha Tin;4;1400;Gress;920000;8;C Y Ho;53;New Zealand;5;D Hall;83,66;4;7;112;82;Handicap;22784;8659;6519
20.01.2019;Sha Tin;2;1600;Gress;920000;1;C Y Ho;54;New Zealand;6;D Hall;95,39;0;3;110;19;Handicap;22784;8659;6519
17.02.2019;Sha Tin;1;2000;Gress;920000;7;C Y Ho;53;New Zealand;6;D Hall;124,79;4;9;107;26;Handicap;22784;8659;6519
05.05.2019;Sha Tin;6;1400;Gress;920000;2;M F Poon;52;New Zealand;6;D Hall;85,57;0;11;84;14;Handicap;22784;8658;6519
11.10.2017;Happy Valley;4;1800;Gress;1310000;8;Tommy Berry;57;New Zealand;5;F C Lor;111,46;2;9;112;30;Handicap;22785;8609;6726
05.11.2017;Sha Tin;8;1800;Gress;1310000;2;N Callan;56;New Zealand;5;F C Lor;107,81;1;7;120;41;Handicap;22785;8651;6726
11.11.2017;Sha Tin;9;1600;Gress;1310000;6;N Callan;56;New Zealand;5;F C Lor;96,24;4;7;119;40;Handicap;22785;8651;6726
26.11.2017;Sha Tin;9;1600;Gress;1310000;6;N Callan;55;New Zealand;5;F C Lor;95,25;3;11;121;71;Handicap;22785;8651;6726
10.12.2017;Sha Tin;1;1800;Gress;1310000;8;A Sanna;54;New Zealand;5;F C Lor;108,72;0;11;114;56;Handicap;22785;8672;6726
17.12.2017;Sha Tin;8;1600;Gress;1310000;8;C Y Ho;52;New Zealand;5;F C Lor;94,86;2;4;119;68;Handicap;22785;8659;6726
01.01.2018;Sha Tin;9;1800;Gress;1310000;6;A Badel;53;New Zealand;6;F C Lor;108,65;5;2;125;5,9;Handicap;22785;8665;6726
04.02.2018;Sha Tin;5;1800;Gress;1310000;10;A Badel;54;New Zealand;6;F C Lor;107,93;3;3;125;4,1;Handicap;22785;8665;6726
03.03.2018;Sha Tin;8;1800;Gress;1310000;10;Joao Moreira;55;New Zealand;6;F C Lor;107,94;3;9;123;2,8;Handicap;22785;8443;6726
25.03.2018;Sha Tin;5;1600;Gress;1310000;1;C Y Ho;53;New Zealand;6;F C Lor;94,9;2;3;120;6,7;Handicap;22785;8659;6726
08.04.2018;Sha Tin;6;1800;Gress;1310000;10;Joao Moreira;52;New Zealand;6;F C Lor;107,73;3;3;122;4,6;Handicap;22785;8443;6726
06.05.2018;Sha Tin;9;2000;Gress;1310000;10;Joao Moreira;51;New Zealand;6;F C Lor;124,5;3;10;98;7,6;Handicap;22785;8443;6726
16.05.2018;Happy Valley;7;1800;Gress;1310000;9;M Chadwick;52;New Zealand;6;F C Lor;111,54;4;11;117;16;Handicap;22785;8663;6726
21.11.2018;Happy Valley;6;1650;Gress;920000;12;G van Niekerk;59;New Zealand;6;F C Lor;102,05;2;8;114;35;Handicap;22785;8831;6726
16.12.2018;Sha Tin;4;1600;Gress;920000;2;A Badel;60;New Zealand;6;F C Lor;96,26;0;6;113;9,6;Handicap;22785;8665;6726
06.01.2019;Sha Tin;8;1800;Gress;920000;6;C Y Ho;56;New Zealand;7;F C Lor;108,87;2;9;115;18;Handicap;22785;8659;6726
16.01.2019;Happy Valley;3;1650;Gress;920000;10;C Y Ho;55;New Zealand;7;F C Lor;100,46;3;2;118;18;Handicap;22785;8659;6726
27.01.2019;Sha Tin;1;2000;Gress;920000;6;C Y Ho;56;New Zealand;7;F C Lor;126,06;5;5;116;6,7;Handicap;22785;8659;6726
13.02.2019;Happy Valley;4;1650;Gress;920000;5;C Y Ho;56;New Zealand;7;F C Lor;100,4;0;3;116;8,7;Handicap;22785;8659;6726
27.02.2019;Happy Valley;2;1800;Gress;920000;3;C Y Ho;56;New Zealand;7;F C Lor;109,7;5;3;121;5,6;Handicap;22785;8659;6726
19.11.2017;Sha Tin;9;1400;Gress;1310000;5;H T Mo;55;Great Britain;4;CS Shum;82,96;3;11;121;46;Handicap;22787;8657;6685
03.12.2017;Sha Tin;10;1400;Gress;1310000;9;Joao Moreira;58;Great Britain;4;CS Shum;82,8;2;10;123;26;Handicap;22787;8443;6685
23.12.2017;Sha Tin;10;1400;Gress;1310000;8;A Badel;56;Great Britain;4;CS Shum;83,2;2;10;119;33;Handicap;22787;8665;6685
10.02.2018;Sha Tin;2;1650;Dirt;1310000;3;H T Mo;54;Great Britain;5;CS Shum;97,96;0;1;121;11;Handicap;22787;8657;6685
28.02.2018;Sha Tin;6;1650;Dirt;1310000;14;H T Mo;57;Great Britain;5;CS Shum;101,18;7;12;103;19;Handicap;22787;8657;6685
09.09.2018;Sha Tin;9;1200;Dirt;1380000;6;N Callan;60;Great Britain;5;CW Chang;70,65;4;8;117;19;Handicap;22787;8651;6696
07.10.2018;Sha Tin;9;1650;Dirt;1380000;10;N Callan;58;Great Britain;5;CW Chang;98,73;2;2;131;17;Handicap;22787;8651;6696
31.10.2018;Sha Tin;7;1650;Dirt;1380000;14;N Callan;59;Great Britain;5;CW Chang;99,53;4;7;129;12;Handicap;22787;8651;6696
18.11.2018;Sha Tin;3;1650;Dirt;1380000;4;N Callan;59;Great Britain;5;CW Chang;99,47;2;3;122;7,7;Handicap;22787;8651;6696
02.12.2018;Sha Tin;8;1650;Dirt;1380000;10;C Wong;56;Great Britain;5;CW Chang;99,16;5;10;119;4,9;Handicap;22787;8774;6696
06.01.2019;Sha Tin;5;1650;Dirt;1380000;1;C Wong;56;Great Britain;6;CW Chang;98,94;0;6;118;6,2;Handicap;22787;8774;6696
23.01.2019;Happy Valley;8;1650;Gress;1380000;5;C Murray;58;Great Britain;6;CW Chang;102,23;1;12;107;86;Handicap;22787;8670;6696
02.02.2019;Sha Tin;8;1650;Dirt;1380000;10;H T Mo;54;Great Britain;6;CW Chang;100,72;5;12;111;19;Handicap;22787;8657;6696
24.02.2019;Sha Tin;9;1200;Gress;1380000;3;H N Wong;54;Great Britain;6;CW Chang;70,44;2;8;115;82;Handicap;22787;8660;6696
31.03.2019;Sha Tin;8;1400;Gress;1380000;7;H N Wong;54;Great Britain;6;CW Chang;83,43;1;12;106;130;Handicap;22787;8660;6696
08.05.2019;Sha Tin;8;1650;Dirt;1380000;7;C Wong;51;Great Britain;6;CW Chang;99,31;1;2;118;39;Handicap;22787;8774;6696
12.06.2019;Sha Tin;8;1650;Dirt;1380000;4;K H Chan;50;Great Britain;6;CW Chang;101,06;2;14;97;10;Handicap;22787;8875;6696
15.09.2019;Sha Tin;8;1650;Dirt;1450000;9;K H Chan;50;Great Britain;6;CW Chang;99,39;1;7;111;24;Handicap;22787;8875;6696
06.10.2019;Sha Tin;7;1650;Dirt;1450000;11;H N Wong;54;Great Britain;6;CW Chang;101,8;4;11;96;69;Handicap;22787;8660;6696
30.10.2019;Happy Valley;6;1200;Gress;1450000;3;M L Yeung;53;Great Britain;6;CW Chang;71,22;2;10;110;53;Handicap;22787;8661;6696
01.12.2019;Sha Tin;10;1400;Gress;1450000;14;H N Wong;52;Great Britain;6;CW Chang;82,71;1;11;110;294;Handicap;22787;8660;6696
18.12.2019;Happy Valley;5;1200;Gress;1450000;10;H N Wong;51;Great Britain;6;CW Chang;70,32;4;6;113;163;Handicap;22787;8660;6696
29.12.2019;Sha Tin;4;1650;Dirt;967000;3;H N Wong;59;Great Britain;6;CW Chang;104,67;2;14;68;15;Handicap;22787;8660;6696
10.12.2017;Sha Tin;6;1200;Gress;1860000;9;Douglas Whyte;56;Australia;6;WY So;70,07;2;13;122;43;Handicap;22788;8446;6683
21.01.2018;Sha Tin;7;1200;Gress;1860000;7;M L Yeung;56;Australia;7;WY So;69,93;2;7;131;90;Handicap;22788;8661;6683
28.02.2018;Sha Tin;7;1200;Dirt;1860000;9;Brett Prebble;54;Australia;7;WY So;68,29;2;4;130;14;Handicap;22788;8453;6683
15.04.2018;Sha Tin;10;1200;Dirt;1860000;4;Brett Prebble;56;Australia;7;WY So;68,77;2;5;129;13;Handicap;22788;8453;6683
29.04.2018;Sha Tin;9;1200;Gress;1860000;9;Brett Prebble;56;Australia;7;WY So;69,58;5;4;139;84;Handicap;22788;8453;6683
28.10.2018;Happy Valley;8;1000;Gress;1380000;5;T H So;59;Australia;7;WY So;58,59;1;9;117;36;Handicap;22788;8667;6683
10.11.2018;Sha Tin;9;1200;Dirt;1380000;6;Douglas Whyte;59;Australia;7;WY So;69,26;3;3;133;8,5;Handicap;22788;8446;6683
19.12.2018;Sha Tin;8;1200;Dirt;1380000;11;Douglas Whyte;60;Australia;7;WY So;69,67;3;9;118;8,4;Handicap;22788;8446;6683
29.12.2018;Sha Tin;9;1200;Dirt;1380000;8;K C Leung;56;Australia;7;WY So;69,06;1;5;120;18;Handicap;22788;8656;6683
27.01.2019;Sha Tin;6;1200;Dirt;1380000;5;Douglas Whyte;57;Australia;8;WY So;69,51;2;7;120;15;Handicap;22788;8446;6683
02.03.2019;Sha Tin;6;1200;Dirt;1380000;11;Joao Moreira;58;Australia;8;WY So;68,98;3;2;127;15;Handicap;22788;8443;6683
03.04.2019;Sha Tin;3;1200;Dirt;1380000;3;Joao Moreira;57;Australia;8;WY So;69,99;0;3;115;6,4;Handicap;22788;8443;6683
22.04.2019;Sha Tin;9;1200;Dirt;1380000;3;G van Niekerk;57;Australia;8;WY So;68,67;4;2;132;19;Handicap;22788;8831;6683
27.10.2019;Sha Tin;7;1200;Dirt;1450000;5;C Schofield;56;Australia;8;WY So;70,96;2;11;103;13;Handicap;22788;8655;6683
23.11.2019;Sha Tin;5;1200;Dirt;1450000;9;G van Niekerk;57;Australia;8;WY So;69,16;3;4;120;19;Handicap;22788;8831;6683
15.12.2019;Sha Tin;7;1200;Dirt;1450000;3;Joao Moreira;54;Australia;8;WY So;70,25;0;11;102;19;Handicap;22788;8443;6683
01.01.2020;Sha Tin;3;1200;Gress;1450000;7;H N Wong;53;Australia;9;WY So;71,05;0;12;98;74;Handicap;22788;8660;6683
15.01.2020;Happy Valley;9;1200;Gress;1450000;4;H N Wong;51;Australia;9;WY So;70,28;1;8;103;204;Handicap;22788;8660;6683
08.02.2020;Sha Tin;3;1200;Dirt;967000;8;Tony Piccone;60;Australia;9;WY So;70,71;1;8;108;36;Handicap;22788;8829;6683
03.09.2017;Sha Tin;2;1600;Gress;660000;2;Tommy Berry;60;Australia;5;J Moore;97,03;1;10;105;5,3;Handicap;22789;8609;6535
13.09.2017;Happy Valley;3;1650;Gress;660000;4;Tommy Berry;60;Australia;5;J Moore;101,67;3;7;113;8,4;Handicap;22789;8609;6535
21.01.2018;Sha Tin;6;1200;Gress;1310000;1;M L Yeung;57;New Zealand;5;TP Yung;71,2;0;13;104;99;Handicap;22790;8661;6690
03.09.2017;Sha Tin;5;1200;Gress;660000;1;H N Wong;49;Australia;5;YS Tsui;70,81;0;9;92;13;Handicap;22791;8660;6686
10.09.2017;Sha Tin;4;1400;Gress;660000;7;K Teetan;52;Australia;5;YS Tsui;82,9;3;1;106;9,7;Handicap;22791;8652;6686
24.09.2017;Sha Tin;4;1400;Gress;660000;13;K Teetan;54;Australia;5;YS Tsui;83,32;4;3;108;4,5;Handicap;22791;8652;6686
22.10.2017;Sha Tin;3;1400;Gress;660000;12;K Teetan;54;Australia;5;YS Tsui;82,77;3;5;107;7,2;Handicap;22791;8652;6686
11.11.2017;Sha Tin;1;1400;Gress;660000;7;Joao Moreira;54;Australia;5;YS Tsui;82,71;3;2;109;4,8;Handicap;22791;8443;6686
29.11.2017;Happy Valley;1;1650;Gress;660000;8;Z Purton;56;Australia;5;YS Tsui;103,41;5;3;110;7,1;Handicap;22791;8650;6686
13.12.2017;Happy Valley;1;1650;Gress;660000;6;Z Purton;56;Australia;5;YS Tsui;101,64;4;5;107;3,1;Handicap;22791;8650;6686
10.09.2017;Sha Tin;1;1200;Gress;880000;5;M L Yeung;56;Great Britain;3;A Lee;72,61;2;8;78;96;Handicap;22792;8661;6695
18.10.2017;Happy Valley;3;1650;Gress;880000;9;Z Purton;56;Great Britain;3;A Lee;103,46;1;12;84;99;Handicap;22792;8650;6695
19.11.2017;Sha Tin;2;1800;Dirt;880000;13;M L Yeung;53;Great Britain;3;A Lee;111,37;6;14;95;99;Handicap;22792;8661;6695
13.12.2017;Happy Valley;4;1800;Gress;880000;10;H T Mo;48;Great Britain;3;A Lee;121,4;2;12;11;99;Handicap;22792;8657;6695
25.03.2018;Sha Tin;1;1200;Dirt;660000;9;C Y Ho;58;Australia;6;KW Lui;70,88;1;5;104;70;Handicap;22793;8659;6692
18.04.2018;Happy Valley;1;1200;Gress;660000;1;C Y Ho;58;Australia;6;KW Lui;70,99;1;3;112;11;Handicap;22793;8659;6692
09.05.2018;Happy Valley;1;1200;Gress;660000;6;C Y Ho;57;Australia;6;KW Lui;71,58;4;10;107;7,9;Handicap;22793;8659;6692
03.09.2017;Sha Tin;2;1600;Gress;660000;10;M F Poon;54;New Zealand;8;A Lee;96,8;4;9;105;40;Handicap;22794;8658;6695
08.10.2017;Sha Tin;2;2000;Gress;660000;2;M F Poon;55;New Zealand;8;A Lee;123,98;3;4;105;7,9;Handicap;22794;8658;6695
29.10.2017;Happy Valley;1;2200;Gress;660000;5;M L Yeung;58;New Zealand;8;A Lee;138,77;0;1;106;5,8;Handicap;22794;8661;6695
22.11.2017;Happy Valley;2;2200;Gress;660000;6;M F Poon;55;New Zealand;8;A Lee;138,54;7;3;108;8,7;Handicap;22794;8658;6695
21.01.2018;Sha Tin;2;2000;Gress;660000;12;M L Yeung;57;New Zealand;9;A Lee;125,83;3;12;99;16;Handicap;22794;8661;6695
13.09.2017;Happy Valley;6;1650;Gress;1310000;6;N Callan;59;New Zealand;7;L Ho;101,25;4;6;125;17;Handicap;22795;8651;6689
08.11.2017;Happy Valley;6;1650;Gress;1310000;10;H T Mo;55;New Zealand;7;L Ho;101,49;0;9;117;28;Handicap;22795;8657;6689
29.11.2017;Happy Valley;8;1800;Gress;1310000;12;H T Mo;54;New Zealand;7;L Ho;111,12;0;10;115;39;Handicap;22795;8657;6689
10.01.2018;Happy Valley;7;1650;Gress;1310000;9;N Callan;57;New Zealand;8;L Ho;101,43;3;8;118;50;Handicap;22795;8651;6689
04.02.2018;Sha Tin;5;1800;Gress;1310000;1;K C Leung;56;New Zealand;8;L Ho;109,46;3;9;114;68;Handicap;22795;8656;6689
14.02.2018;Happy Valley;8;1650;Gress;1310000;11;N Callan;55;New Zealand;8;L Ho;100,1;4;6;129;42;Handicap;22795;8651;6689
14.03.2018;Happy Valley;8;1650;Gress;1310000;4;K C Leung;52;New Zealand;8;L Ho;100,53;0;7;116;10;Handicap;22795;8656;6689
28.03.2018;Happy Valley;8;1800;Gress;1310000;12;M Chadwick;51;New Zealand;8;L Ho;109,42;3;7;120;96;Handicap;22795;8663;6689
25.04.2018;Happy Valley;3;2200;Gress;1310000;8;K C Ng;52;New Zealand;8;L Ho;137,92;6;7;120;63;Handicap;22795;8669;6689
16.05.2018;Happy Valley;7;1800;Gress;1310000;10;K C Ng;50;New Zealand;8;L Ho;111;2;7;117;68;Handicap;22795;8669;6689
12.09.2018;Happy Valley;5;1650;Gress;920000;7;T H So;59;New Zealand;8;L Ho;101,6;3;11;118;6,9;Handicap;22795;8667;6689
10.10.2018;Happy Valley;1;1800;Gress;920000;8;U Rispoli;60;New Zealand;8;L Ho;111,84;5;7;122;12;Handicap;22795;8662;6689
28.10.2018;Happy Valley;2;1650;Gress;920000;9;U Rispoli;60;New Zealand;8;L Ho;101,45;2;6;116;11;Handicap;22795;8662;6689
12.12.2018;Happy Valley;5;1800;Gress;920000;4;M F Poon;57;New Zealand;8;L Ho;111,11;5;9;114;20;Handicap;22795;8658;6689
09.01.2019;Happy Valley;5;1650;Gress;920000;6;M Chadwick;58;New Zealand;9;L Ho;101,8;0;5;110;22;Handicap;22795;8663;6689
30.01.2019;Happy Valley;3;1650;Gress;920000;9;T H So;56;New Zealand;9;L Ho;102,25;3;5;109;19;Handicap;22795;8667;6689
15.11.2017;Happy Valley;1;1000;Gress;660000;11;C Y Ho;57;New Zealand;4;F C Lor;58,51;1;9;102;37;Handicap;22797;8659;6726
03.12.2017;Sha Tin;1;1200;Dirt;660000;3;C Y Ho;57;New Zealand;4;F C Lor;69,87;2;8;99;12;Handicap;22797;8659;6726
